EventID	Timestamp	NodeID	Location	EventType	Temperature_C	Humidity_pct	Wind_kmh	Vibration_g	PoissonLambda	PoissonK	PoissonProbability	Magnitude
101,2026-06-04 10:02:18,69.00,13.80,0.00,1,SAFE
102,2026-06-04 10:02:23,65.25,574.20,1.08,44,SAFE
103,2026-06-04 10:02:33,65.49,589.40,1.03,45,SAFE
104,2026-06-04 10:02:38,63.00,12.60,0.00,1,SAFE
105,2026-06-04 10:02:43,65.61,577.40,1.16,44,SAFE
106,2026-06-04 10:02:53,65.33,588.00,0.98,45,SAFE
107,2026-06-04 10:02:58,63.00,12.60,0.00,1,SAFE
108,2026-06-04 10:03:03,65.05,572.40,1.15,44,SAFE
109,2026-06-04 10:03:08,63.00,12.60,0.00,1,SAFE
110,2026-06-04 10:03:13,65.09,572.80,0.82,44,SAFE
111,2026-06-04 10:03:23,64.76,582.80,0.84,45,SAFE
112,2026-06-04 10:03:33,65.18,586.60,0.90,45,SAFE
113,2026-06-04 10:03:38,63.00,12.60,0.00,1,SAFE
114,2026-06-04 10:03:43,65.50,576.40,1.01,44,SAFE
115,2026-06-04 10:03:53,65.13,586.20,0.83,45,SAFE
116,2026-06-04 10:04:03,65.22,587.00,1.02,45,SAFE
117,2026-06-04 10:04:08,70.00,14.00,0.00,1,SAFE
118,2026-06-04 10:04:13,65.07,572.60,7.91,44,SAFE
119,2026-06-04 10:04:23,66.02,594.20,10.13,45,SAFE
120,2026-06-04 10:04:33,65.22,587.00,6.75,45,SAFE
121,2026-06-04 10:04:43,65.11,586.00,5.80,45,SAFE
122,2026-06-04 10:04:53,65.24,587.20,8.46,45,SAFE
123,2026-06-04 10:05:03,65.38,588.40,9.27,45,SAFE
124,2026-06-04 10:05:13,64.71,582.40,8.64,45,SAFE
125,2026-06-04 10:05:23,65.09,585.80,7.91,45,SAFE
126,2026-06-04 10:05:33,65.56,590.00,6.55,45,SAFE
127,2026-06-04 10:05:43,65.20,586.80,9.26,45,SAFE
128,2026-06-04 10:05:53,65.27,587.40,8.11,45,SAFE
129,2026-06-04 10:06:03,65.31,587.80,9.89,45,SAFE
130,2026-06-04 10:06:13,64.73,582.60,10.02,45,SAFE
131,2026-06-04 10:06:23,64.98,584.80,1.24,45,SAFE
132,2026-06-04 10:06:33,65.29,587.60,8.11,45,SAFE
133,2026-06-04 10:06:43,65.09,585.80,6.83,45,SAFE
134,2026-06-04 10:06:53,64.84,583.60,9.06,45,SAFE
135,2026-06-04 10:07:03,64.98,584.80,6.46,45,SAFE
136,2026-06-04 10:07:13,65.27,587.40,8.62,45,SAFE
137,2026-06-04 10:07:18,63.00,12.60,0.00,1,SAFE
138,2026-06-04 10:07:23,65.11,573.00,9.33,44,SAFE
139,2026-06-04 10:07:28,63.00,12.60,0.00,1,SAFE
140,2026-06-04 10:07:33,65.43,575.80,8.42,44,SAFE
141,2026-06-04 10:07:43,65.02,585.20,5.69,45,SAFE
142,2026-06-04 10:07:53,64.98,584.80,9.91,45,SAFE
143,2026-06-04 10:08:03,65.31,587.80,8.14,45,SAFE
144,2026-06-04 10:08:13,64.96,584.60,7.28,45,SAFE
145,2026-06-04 10:08:23,64.87,583.80,6.39,45,SAFE
146,2026-06-04 10:08:33,65.47,589.20,6.40,45,SAFE
147,2026-06-04 10:08:43,64.73,582.60,6.44,45,SAFE
148,2026-06-04 10:08:53,65.18,586.60,6.18,45,SAFE
149,2026-06-04 10:09:03,65.73,591.60,7.53,45,SAFE
150,2026-06-04 10:09:13,65.49,589.40,7.62,45,SAFE
151,2026-06-04 10:09:23,65.27,587.40,6.81,45,SAFE
152,2026-06-04 10:09:33,65.60,590.40,8.12,45,SAFE
153,2026-06-04 10:09:43,66.20,595.80,7.02,45,SAFE
154,2026-06-04 10:09:53,65.24,587.20,7.48,45,SAFE
155,2026-06-04 10:10:03,65.62,590.60,6.23,45,SAFE
156,2026-06-04 10:10:13,65.60,590.40,7.25,45,SAFE
157,2026-06-04 10:10:23,65.02,585.20,6.50,45,SAFE
158,2026-06-04 10:10:33,65.00,585.00,6.00,45,SAFE
159,2026-06-04 10:10:43,64.91,584.20,7.23,45,SAFE
160,2026-06-04 10:10:53,65.56,590.00,7.00,45,SAFE
161,2026-06-04 10:11:03,65.44,589.00,6.93,45,SAFE
162,2026-06-04 10:11:13,64.67,582.00,4.95,45,SAFE
163,2026-06-04 10:11:23,65.96,593.60,5.60,45,SAFE
164,2026-06-04 10:11:33,64.64,581.80,4.60,45,SAFE
165,2026-06-04 10:11:43,65.09,585.80,5.02,45,SAFE
166,2026-06-04 10:11:53,65.40,588.60,4.57,45,SAFE
167,2026-06-04 10:12:03,64.93,584.40,4.13,45,SAFE
168,2026-06-04 10:12:13,65.56,590.00,6.32,45,SAFE
169,2026-06-04 10:12:23,65.16,586.40,6.76,45,SAFE
170,2026-06-04 10:12:28,63.00,12.60,0.00,1,SAFE
171,2026-06-04 10:12:33,64.89,571.00,6.42,44,SAFE
172,2026-06-04 10:12:38,70.00,14.00,0.00,1,SAFE
173,2026-06-04 10:12:43,65.09,572.80,7.19,44,SAFE
174,2026-06-04 10:12:53,65.44,589.00,5.40,45,SAFE
175,2026-06-04 10:13:03,64.96,584.60,5.64,45,SAFE
176,2026-06-04 10:13:13,65.53,589.80,5.29,45,SAFE
177,2026-06-04 10:13:23,65.38,588.40,5.19,45,SAFE
178,2026-06-04 10:13:33,65.13,586.20,5.14,45,SAFE
179,2026-06-04 10:13:43,65.53,589.80,5.27,45,SAFE
180,2026-06-04 10:13:53,65.36,588.20,5.76,45,SAFE
181,2026-06-04 10:14:03,64.69,582.20,4.26,45,SAFE
182,2026-06-04 10:14:13,65.20,586.80,5.03,45,SAFE
183,2026-06-04 10:14:23,65.24,587.20,0.98,45,SAFE
184,2026-06-04 10:14:28,63.00,12.60,0.00,1,SAFE
185,2026-06-04 10:14:33,64.95,571.60,5.18,44,SAFE
186,2026-06-04 10:14:43,65.89,593.00,7.80,45,SAFE
187,2026-06-04 10:14:53,65.18,586.60,8.21,45,SAFE
188,2026-06-04 10:15:03,64.96,584.60,7.30,45,SAFE
189,2026-06-04 10:15:13,65.20,586.80,5.59,45,SAFE
190,2026-06-04 10:15:23,64.96,584.60,5.36,45,SAFE
191,2026-06-04 10:15:33,65.07,585.60,5.09,45,SAFE
192,2026-06-04 10:15:43,65.67,591.00,4.74,45,SAFE
193,2026-06-04 10:15:53,65.42,588.80,5.00,45,SAFE
194,2026-06-04 10:15:58,63.00,12.60,0.00,1,SAFE
195,2026-06-04 10:16:03,65.05,572.40,7.48,44,SAFE
196,2026-06-04 10:16:13,65.11,586.00,7.11,45,SAFE
197,2026-06-04 10:16:23,65.09,585.80,6.81,45,SAFE
198,2026-06-04 10:16:33,64.71,582.40,6.93,45,SAFE
199,2026-06-04 10:16:43,65.53,589.80,6.74,45,SAFE
200,2026-06-04 10:16:53,65.11,586.00,6.53,45,SAFE
201,2026-06-04 10:17:03,65.00,585.00,7.18,45,SAFE
202,2026-06-04 10:17:13,65.40,588.60,6.77,45,SAFE
203,2026-06-04 10:17:23,65.24,587.20,6.82,45,SAFE
204,2026-06-04 10:17:33,65.29,587.60,7.00,45,SAFE
205,2026-06-04 10:17:43,65.04,585.40,6.81,45,SAFE
206,2026-06-04 10:17:53,65.13,586.20,7.69,45,SAFE
207,2026-06-04 10:17:58,63.00,12.60,0.00,1,SAFE
208,2026-06-04 10:18:03,65.16,573.40,7.01,44,SAFE
209,2026-06-04 10:18:08,63.00,12.60,0.00,1,SAFE
210,2026-06-04 10:18:13,65.16,573.40,7.04,44,SAFE
211,2026-06-04 10:18:23,65.02,585.20,6.84,45,SAFE
212,2026-06-04 10:18:33,64.89,584.00,7.00,45,SAFE
213,2026-06-04 10:18:43,65.20,586.80,6.74,45,SAFE
214,2026-06-04 10:18:53,64.82,583.40,6.96,45,SAFE
215,2026-06-04 10:19:03,65.47,589.20,7.30,45,SAFE
216,2026-06-04 10:19:13,65.31,587.80,8.12,45,SAFE
217,2026-06-04 10:19:23,65.49,589.40,7.60,45,SAFE
218,2026-06-04 10:19:33,65.47,589.20,7.55,45,SAFE
219,2026-06-04 10:19:43,64.89,584.00,7.13,45,SAFE
220,2026-06-04 10:19:53,64.96,584.60,6.04,45,SAFE
221,2026-06-04 10:20:03,65.11,586.00,4.65,45,SAFE
222,2026-06-04 10:20:08,63.00,12.60,0.00,1,SAFE
223,2026-06-04 10:20:13,65.48,576.20,5.14,44,SAFE
224,2026-06-04 10:20:23,64.73,582.60,6.60,45,SAFE
225,2026-06-04 10:20:33,64.84,583.60,3.75,45,SAFE
226,2026-06-04 10:20:43,64.93,584.40,6.94,45,SAFE
227,2026-06-04 10:20:53,65.13,586.20,5.56,45,SAFE
228,2026-06-04 10:21:03,65.16,586.40,5.60,45,SAFE
229,2026-06-04 10:21:13,65.13,586.20,7.01,45,SAFE
230,2026-06-04 10:21:18,63.00,12.60,0.00,1,SAFE
231,2026-06-04 10:21:23,65.52,576.60,5.53,44,SAFE
232,2026-06-04 10:21:33,65.64,590.80,4.94,45,SAFE
233,2026-06-04 10:21:43,65.62,590.60,6.48,45,SAFE
234,2026-06-04 10:21:48,70.00,14.00,0.00,1,SAFE
235,2026-06-04 10:21:53,64.91,571.20,4.93,44,SAFE
236,2026-06-04 10:22:03,65.16,586.40,5.66,45,SAFE
237,2026-06-04 10:22:13,65.49,589.40,4.52,45,SAFE
238,2026-06-04 10:22:23,64.69,582.20,5.02,45,SAFE
239,2026-06-04 10:22:33,64.78,583.00,6.47,45,SAFE
240,2026-06-04 10:22:43,65.18,586.60,5.58,45,SAFE
241,2026-06-04 10:22:53,65.53,589.80,5.30,45,SAFE
242,2026-06-04 10:23:03,64.84,583.60,6.03,45,SAFE
243,2026-06-04 10:23:13,65.33,588.00,6.12,45,SAFE
244,2026-06-04 10:23:23,65.07,585.60,5.77,45,SAFE
245,2026-06-04 10:23:33,64.53,580.80,5.32,45,SAFE
246,2026-06-04 10:23:43,65.24,587.20,7.29,45,SAFE
247,2026-06-04 10:23:53,65.20,586.80,7.87,45,SAFE
248,2026-06-04 10:24:03,65.13,586.20,7.66,45,SAFE
249,2026-06-04 10:24:13,65.16,586.40,7.27,45,SAFE
250,2026-06-04 10:24:18,69.00,13.80,0.00,1,SAFE
251,2026-06-04 10:24:23,65.02,572.20,7.38,44,SAFE
252,2026-06-04 10:24:33,65.38,588.40,7.58,45,SAFE
253,2026-06-04 10:24:43,65.16,586.40,4.81,45,SAFE
254,2026-06-04 10:24:53,65.42,588.80,4.11,45,SAFE
255,2026-06-04 10:25:03,65.22,587.00,4.78,45,SAFE
256,2026-06-04 10:25:13,65.13,586.20,4.26,45,SAFE
257,2026-06-04 10:25:23,64.80,583.20,5.62,45,SAFE
258,2026-06-04 10:25:33,65.51,589.60,5.94,45,SAFE
259,2026-06-04 10:25:43,64.71,582.40,6.46,45,SAFE
260,2026-06-04 10:25:48,68.00,13.60,0.00,1,SAFE
261,2026-06-04 10:25:53,64.95,571.60,6.57,44,SAFE
262,2026-06-04 10:26:03,64.98,584.80,6.46,45,SAFE
263,2026-06-04 10:26:13,64.69,582.20,4.13,45,SAFE
264,2026-06-04 10:26:23,65.09,585.80,7.75,45,SAFE
265,2026-06-04 10:26:28,63.00,12.60,0.00,1,SAFE
266,2026-06-04 10:26:33,64.80,570.20,7.90,44,SAFE
267,2026-06-04 10:26:43,64.82,583.40,7.34,45,SAFE
268,2026-06-04 10:26:53,65.02,585.20,7.33,45,SAFE
269,2026-06-04 10:27:03,65.27,587.40,7.34,45,SAFE
270,2026-06-04 10:27:13,65.31,587.80,7.52,45,SAFE
271,2026-06-04 10:27:23,65.24,587.20,7.38,45,SAFE
272,2026-06-04 10:27:33,65.49,589.40,4.14,45,SAFE
273,2026-06-04 10:27:43,65.44,589.00,6.34,45,SAFE
274,2026-06-04 10:27:53,65.60,590.40,6.74,45,SAFE
275,2026-06-04 10:27:58,70.00,14.00,0.00,1,SAFE
276,2026-06-04 10:28:03,64.73,569.60,0.88,44,SAFE
277,2026-06-04 10:28:08,69.00,13.80,0.00,1,SAFE
278,2026-06-04 10:28:13,65.64,577.60,7.75,44,SAFE
279,2026-06-04 10:28:23,64.93,584.40,6.99,45,SAFE
280,2026-06-04 10:28:33,65.33,588.00,6.82,45,SAFE
281,2026-06-04 10:28:38,63.00,12.60,0.00,1,SAFE
282,2026-06-04 10:28:43,64.98,571.80,6.96,44,SAFE
283,2026-06-04 10:28:53,65.33,588.00,6.95,45,SAFE
284,2026-06-04 10:29:03,65.33,588.00,6.99,45,SAFE
285,2026-06-04 10:29:13,65.27,587.40,7.02,45,SAFE
286,2026-06-04 10:29:23,64.93,584.40,7.17,45,SAFE
287,2026-06-04 10:29:33,65.13,586.20,6.99,45,SAFE
288,2026-06-04 10:29:43,65.31,587.80,6.85,45,SAFE
289,2026-06-04 10:29:53,65.02,585.20,7.14,45,SAFE
290,2026-06-04 10:30:03,65.02,585.20,6.81,45,SAFE
291,2026-06-04 10:30:13,65.36,588.20,6.79,45,SAFE
292,2026-06-04 10:30:23,65.13,586.20,6.74,45,SAFE
293,2026-06-04 10:30:33,64.98,584.80,6.66,45,SAFE
294,2026-06-04 10:30:43,65.24,587.20,6.89,45,SAFE
295,2026-06-04 10:30:53,65.36,588.20,6.88,45,SAFE
296,2026-06-04 10:31:03,65.24,587.20,6.84,45,SAFE
297,2026-06-04 10:31:13,65.16,586.40,6.84,45,SAFE
298,2026-06-04 10:31:23,65.33,588.00,7.02,45,SAFE
299,2026-06-04 10:31:33,65.33,588.00,6.79,45,SAFE
300,2026-06-04 10:31:43,65.69,591.20,6.94,45,SAFE
301,2026-06-04 10:31:53,64.82,583.40,7.83,45,SAFE
302,2026-06-04 10:32:03,65.09,585.80,7.19,45,SAFE
303,2026-06-04 10:32:13,65.00,585.00,6.98,45,SAFE
304,2026-06-04 10:32:18,63.00,12.60,0.00,1,SAFE
305,2026-06-04 10:32:23,64.86,570.80,7.15,44,SAFE
306,2026-06-04 10:32:33,65.22,587.00,6.86,45,SAFE
307,2026-06-04 10:32:43,64.96,584.60,5.74,45,SAFE
308,2026-06-04 10:32:53,65.00,585.00,7.19,45,SAFE
309,2026-06-04 10:33:03,65.11,586.00,7.43,45,SAFE
310,2026-06-04 10:33:13,65.09,585.80,7.40,45,SAFE
311,2026-06-04 10:33:23,65.53,589.80,7.31,45,SAFE
312,2026-06-04 10:33:33,64.89,584.00,8.28,45,SAFE
313,2026-06-04 10:33:43,64.93,584.40,7.63,45,SAFE
314,2026-06-04 10:33:53,65.16,586.40,6.84,45,SAFE
315,2026-06-04 10:34:03,65.20,586.80,6.98,45,SAFE
316,2026-06-04 10:34:13,65.20,586.80,6.81,45,SAFE
317,2026-06-04 10:34:23,65.47,589.20,6.83,45,SAFE
318,2026-06-04 10:34:33,65.13,586.20,6.72,45,SAFE
319,2026-06-04 10:34:43,65.47,589.20,6.91,45,SAFE
320,2026-06-04 10:34:53,64.82,583.40,7.17,45,SAFE
321,2026-06-04 10:35:03,65.53,589.80,6.97,45,SAFE
322,2026-06-04 10:35:13,64.71,582.40,6.97,45,SAFE
323,2026-06-04 10:35:23,65.53,589.80,6.89,45,SAFE
324,2026-06-04 10:35:28,63.00,12.60,0.00,1,SAFE
325,2026-06-04 10:35:33,65.11,573.00,6.86,44,SAFE
326,2026-06-04 10:35:43,65.29,587.60,124.17,45,SAFE
327,2026-06-04 10:35:53,65.40,588.60,7.10,45,SAFE
328,2026-06-04 10:36:03,65.27,587.40,6.94,45,SAFE
329,2026-06-04 10:36:13,65.78,592.00,6.79,45,SAFE
330,2026-06-04 10:36:23,65.13,586.20,6.89,45,SAFE
331,2026-06-04 10:36:33,65.13,586.20,6.81,45,SAFE
332,2026-06-04 10:36:43,65.44,589.00,7.07,45,SAFE
333,2026-06-04 10:36:53,65.02,585.20,7.13,45,SAFE
334,2026-06-04 10:37:03,65.67,591.00,6.85,45,SAFE
335,2026-06-04 10:37:13,65.18,586.60,7.05,45,SAFE
336,2026-06-04 10:37:23,65.27,587.40,6.82,45,SAFE
337,2026-06-04 10:37:33,64.69,582.20,6.83,45,SAFE
338,2026-06-04 10:37:43,65.53,589.80,7.06,45,SAFE
339,2026-06-04 10:37:53,64.98,584.80,6.90,45,SAFE
340,2026-06-04 10:38:03,64.76,582.80,6.95,45,SAFE
341,2026-06-04 10:38:13,65.58,590.20,7.05,45,SAFE
342,2026-06-04 10:38:23,65.33,588.00,6.44,45,SAFE
343,2026-06-04 10:38:33,65.29,587.60,6.94,45,SAFE
344,2026-06-04 10:38:43,65.33,588.00,6.06,45,SAFE
345,2026-06-04 10:38:48,63.00,12.60,0.00,1,SAFE
346,2026-06-04 10:38:53,64.70,569.40,1.45,44,SAFE
347,2026-06-04 10:38:58,63.00,12.60,0.00,1,SAFE
348,2026-06-04 10:39:03,64.93,571.40,1.48,44,SAFE
349,2026-06-04 10:39:13,65.09,585.80,1.01,45,SAFE
350,2026-06-04 10:39:18,70.00,14.00,0.00,1,SAFE
351,2026-06-04 10:39:23,64.98,571.80,1.43,44,SAFE
352,2026-06-04 10:39:28,63.00,12.60,0.00,1,SAFE
353,2026-06-04 10:39:33,65.70,578.20,1.47,44,SAFE
354,2026-06-04 10:39:43,64.87,583.80,1.66,45,SAFE
355,2026-06-04 10:39:48,63.00,12.60,0.00,1,SAFE
356,2026-06-04 10:39:53,65.11,573.00,1.41,44,SAFE
357,2026-06-04 10:40:03,65.22,587.00,1.77,45,SAFE
358,2026-06-04 10:40:08,63.00,12.60,0.00,1,SAFE
359,2026-06-04 10:40:13,64.98,571.80,1.36,44,SAFE
360,2026-06-04 10:40:23,65.33,588.00,0.89,45,SAFE
361,2026-06-04 10:40:28,63.00,12.60,0.00,1,SAFE
362,2026-06-04 10:40:33,65.82,579.20,1.02,44,SAFE
363,2026-06-04 10:40:43,65.71,591.40,1.12,45,SAFE
364,2026-06-04 10:40:48,63.00,12.60,0.00,1,SAFE
365,2026-06-04 10:40:53,65.14,573.20,0.98,44,SAFE
366,2026-06-04 10:40:58,63.00,12.60,0.00,1,SAFE
367,2026-06-04 10:41:03,64.91,571.20,1.03,44,SAFE
368,2026-06-04 10:41:13,65.31,587.80,1.73,45,SAFE
369,2026-06-04 10:41:18,63.00,12.60,0.00,1,SAFE
370,2026-06-04 10:41:23,64.80,570.20,0.83,44,SAFE
1,2026-06-04 11:29:00,65.42,588.80,1.12,45,SAFE
2,2026-06-04 11:29:05,63.00,12.60,0.00,1,SAFE
3,2026-06-04 11:29:10,64.66,569.00,1.21,44,SAFE
4,2026-06-04 11:29:20,64.58,581.20,1.08,45,SAFE
5,2026-06-04 11:29:25,69.00,13.80,0.00,1,SAFE
6,2026-06-04 11:29:30,64.98,571.80,1.06,44,SAFE
7,2026-06-04 11:29:35,69.00,13.80,0.00,1,SAFE
8,2026-06-04 11:29:40,64.95,571.60,1.13,44,SAFE
9,2026-06-04 11:29:50,64.96,584.60,0.99,45,SAFE
10,2026-06-04 11:30:00,65.47,589.20,1.10,45,SAFE
11,2026-06-04 11:30:10,65.64,590.80,0.88,45,SAFE
12,2026-06-04 11:30:20,65.64,590.80,1.42,45,SAFE
13,2026-06-04 11:30:30,65.18,586.60,1.99,45,SAFE
14,2026-06-04 11:30:40,65.11,586.00,1.28,45,SAFE
15,2026-06-04 11:30:50,64.93,584.40,0.93,45,SAFE
16,2026-06-04 11:30:55,63.00,12.60,0.00,1,SAFE
17,2026-06-04 11:31:00,65.36,575.20,1.00,44,SAFE
18,2026-06-04 11:31:10,64.82,583.40,1.30,45,SAFE
19,2026-06-04 11:31:15,69.00,13.80,0.00,1,SAFE
20,2026-06-04 11:31:20,65.48,576.20,1.03,44,SAFE
21,2026-06-04 11:31:30,65.33,588.00,1.02,45,SAFE
22,2026-06-04 11:31:40,64.69,582.20,1.28,45,SAFE
23,2026-06-04 11:31:50,65.58,590.20,0.92,45,SAFE
24,2026-06-04 11:31:55,65.00,13.00,0.00,1,SAFE
25,2026-06-04 11:32:00,65.02,572.20,1.06,44,SAFE
26,2026-06-04 11:32:10,65.49,589.40,0.97,45,SAFE
27,2026-06-04 11:32:20,65.02,585.20,1.04,45,SAFE
28,2026-06-04 11:32:30,64.84,583.60,1.11,45,SAFE
29,2026-06-04 11:32:35,63.00,12.60,0.00,1,SAFE
30,2026-06-04 11:32:40,65.02,572.20,1.16,44,SAFE
31,2026-06-04 11:32:50,65.04,585.40,1.03,45,SAFE
32,2026-06-04 11:32:55,64.00,12.80,0.00,1,SAFE
33,2026-06-04 11:33:00,65.23,574.00,0.91,44,SAFE
34,2026-06-04 11:33:10,65.24,587.20,1.02,45,SAFE
35,2026-06-04 11:33:15,63.00,12.60,0.00,1,SAFE
36,2026-06-04 11:33:20,64.95,571.60,1.31,44,SAFE
37,2026-06-04 11:33:25,63.00,12.60,0.00,1,SAFE
38,2026-06-04 11:33:30,65.73,578.40,0.81,44,SAFE
39,2026-06-04 11:33:40,64.47,580.20,1.53,45,SAFE
40,2026-06-04 11:33:45,63.00,12.60,0.00,1,SAFE
41,2026-06-04 11:33:50,65.02,572.20,0.95,44,SAFE
42,2026-06-04 11:34:00,65.38,588.40,1.37,45,SAFE
43,2026-06-04 11:34:10,64.89,584.00,0.94,45,SAFE
44,2026-06-04 11:34:20,65.47,589.20,0.92,45,SAFE
45,2026-06-04 11:34:30,65.96,593.60,0.90,45,SAFE
46,2026-06-04 11:34:40,66.00,594.00,1.03,45,SAFE
47,2026-06-04 11:34:50,65.22,587.00,0.90,45,SAFE
48,2026-06-04 11:35:00,64.91,584.20,0.88,45,SAFE
49,2026-06-04 11:35:10,64.69,582.20,1.07,45,SAFE
50,2026-06-04 11:35:20,65.33,588.00,1.02,45,SAFE
51,2026-06-04 11:35:25,63.00,12.60,0.00,1,SAFE
52,2026-06-04 11:35:30,65.09,572.80,0.76,44,SAFE
53,2026-06-04 11:35:40,65.16,586.40,0.95,45,SAFE
54,2026-06-04 11:35:50,64.98,584.80,0.97,45,SAFE
55,2026-06-04 11:36:00,65.84,592.60,0.85,45,SAFE
56,2026-06-04 11:36:10,65.24,587.20,0.87,45,SAFE
57,2026-06-04 11:36:20,65.22,587.00,0.99,45,SAFE
58,2026-06-04 11:36:25,66.00,13.20,0.00,1,SAFE
59,2026-06-04 11:36:30,64.77,570.00,0.90,44,SAFE
60,2026-06-04 11:36:40,65.13,586.20,1.46,45,SAFE
61,2026-06-04 11:36:45,63.00,12.60,0.00,1,SAFE
62,2026-06-04 11:36:50,65.16,573.40,0.86,44,SAFE
63,2026-06-04 11:37:00,64.82,583.40,0.85,45,SAFE
64,2026-06-04 11:37:10,64.91,584.20,1.61,45,SAFE
65,2026-06-04 11:37:20,65.40,588.60,1.11,45,SAFE
66,2026-06-04 11:37:25,63.00,12.60,0.00,1,SAFE
67,2026-06-04 11:37:30,65.05,572.40,1.09,44,SAFE
68,2026-06-04 11:37:35,64.00,12.80,0.00,1,SAFE
69,2026-06-04 11:37:40,64.86,570.80,1.13,44,SAFE
70,2026-06-04 11:37:50,64.84,583.60,1.09,45,SAFE
71,2026-06-04 11:38:00,64.98,584.80,1.06,45,SAFE
72,2026-06-04 11:38:05,65.00,13.00,0.00,1,SAFE
73,2026-06-04 11:43:06,64.95,532.60,46541.73,41,SAFE
74,2026-06-04 11:43:06,64.00,25.60,0.00,2,SAFE
75,2026-06-04 11:43:06,66.09,568.40,0.15,43,SAFE
76,2026-06-04 11:43:06,63.00,12.60,0.00,1,SAFE
77,2026-06-04 11:43:06,65.18,573.60,0.15,44,SAFE
78,2026-06-04 11:43:06,68.00,13.60,0.00,1,SAFE
79,2026-06-04 11:43:06,65.39,575.40,0.15,44,SAFE
80,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
81,2026-06-04 11:43:06,65.32,574.80,0.15,44,SAFE
82,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
83,2026-06-04 11:43:06,64.84,570.60,0.15,44,SAFE
84,2026-06-04 11:43:06,69.00,13.80,0.00,1,SAFE
85,2026-06-04 11:43:06,65.09,572.80,0.15,44,SAFE
86,2026-06-04 11:43:06,64.00,25.60,0.00,2,SAFE
87,2026-06-04 11:43:06,65.67,564.80,0.15,43,SAFE
88,2026-06-04 11:43:06,64.50,77.40,0.00,6,SAFE
89,2026-06-04 11:43:06,65.44,510.40,0.16,39,SAFE
90,2026-06-04 11:43:06,65.00,39.00,0.00,3,SAFE
91,2026-06-04 11:43:06,65.00,546.00,0.15,42,SAFE
92,2026-06-04 11:43:06,68.00,13.60,0.00,1,SAFE
93,2026-06-04 11:43:06,65.27,574.40,0.15,44,SAFE
94,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
95,2026-06-04 11:43:06,65.05,572.40,0.15,44,SAFE
96,2026-06-04 11:43:06,64.00,25.60,0.00,2,SAFE
97,2026-06-04 11:43:06,65.35,562.00,0.00,43,SAFE
98,2026-06-04 11:43:06,66.00,13.20,0.00,1,SAFE
99,2026-06-04 11:43:06,65.27,574.40,0.00,44,SAFE
100,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
101,2026-06-04 11:43:06,66.16,582.20,0.00,44,SAFE
102,2026-06-04 11:43:06,64.50,25.80,0.00,2,SAFE
103,2026-06-04 11:43:06,64.84,557.60,0.15,43,SAFE
104,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
105,2026-06-04 11:43:06,64.98,571.80,0.15,44,SAFE
106,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
107,2026-06-04 11:43:06,64.64,568.80,0.15,44,SAFE
108,2026-06-04 11:43:06,64.00,25.60,0.00,2,SAFE
109,2026-06-04 11:43:06,64.91,558.20,0.15,43,SAFE
110,2026-06-04 11:43:06,64.00,25.60,0.00,2,SAFE
111,2026-06-04 11:43:06,65.07,559.60,0.15,43,SAFE
112,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
113,2026-06-04 11:43:06,65.09,572.80,0.15,44,SAFE
114,2026-06-04 11:43:06,63.83,76.60,0.00,6,SAFE
115,2026-06-04 11:43:06,65.21,508.60,0.16,39,SAFE
116,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
117,2026-06-04 11:43:06,65.66,577.80,0.15,44,SAFE
118,2026-06-04 11:43:06,66.20,66.20,0.00,5,SAFE
119,2026-06-04 11:43:06,65.28,522.20,0.16,40,SAFE
120,2026-06-04 11:43:06,64.50,51.60,0.00,4,SAFE
121,2026-06-04 11:43:06,65.46,536.80,0.00,41,SAFE
122,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
123,2026-06-04 11:43:06,65.36,575.20,0.00,44,SAFE
124,2026-06-04 11:43:06,64.60,64.60,0.00,5,SAFE
125,2026-06-04 11:43:06,65.23,521.80,0.00,40,SAFE
126,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
127,2026-06-04 11:43:06,65.45,576.00,0.15,44,SAFE
128,2026-06-04 11:43:06,64.00,12.80,0.00,1,SAFE
129,2026-06-04 11:43:06,65.16,573.40,0.00,44,SAFE
130,2026-06-04 11:43:06,69.00,13.80,0.00,1,SAFE
131,2026-06-04 11:43:06,64.57,568.20,0.00,44,SAFE
132,2026-06-04 11:43:06,66.00,13.20,0.00,1,SAFE
133,2026-06-04 11:43:09,65.28,613.60,49.62,47,SAFE
134,2026-06-04 11:43:19,65.09,585.80,1.03,45,SAFE
135,2026-06-04 11:43:29,64.73,582.60,1.75,45,SAFE
136,2026-06-04 11:43:34,64.00,12.80,0.00,1,SAFE
137,2026-06-04 11:43:39,64.95,571.60,0.76,44,SAFE
138,2026-06-04 11:43:44,63.00,12.60,0.00,1,SAFE
139,2026-06-04 11:43:49,65.73,578.40,1.00,44,SAFE
